"44,-64,2,0,0,0,0,0,0,0,-2,1,-8,7,-7,7,-7,8,-7,8,-7,8,-7,7,-6,8,-6,8,-6,8,-6,9,-6,10,-6,10,-6,10,-6,10,-6,10,-5,11,-4,10,-4,10,-4,10,-4,11,-4,11,-4,11,-3,11,-3,12,-3,13,-2,13,-1,6,-1,14,-1,15,0,15,0,15,0,15,0,15,1,16,1,16,1,16,1,17,1,17,0,17,0,17,1,18,1,18,1,19,1,20,1,20,1,20,1,20,0,20,-1,21,-2,21,-3,22,-4,21,-5,20,-1,5,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-2,-2,-8,-7,-8,-6,-9,-7,-9,-7,-9,-7,-9,-7,-9,-6,-10,-6,-10,-5,-10,-6,-11,-6,-11,-6,-12,-5,-11,-5,-11,-5,-12,-4,-12,-4,-11,-4,-11,-4,-11,-4,-12,-4,-12,-3,-12,-3,-13,-2,-14,-2,-14,-2,-7,-1,-15,0,-16,-1,-16,0,-16,0,-16,0,-16,0,-17,1,-17,1,-17,1,-18,2,-18,1,-18,0,-18,1,-19,1,-19,1,-20,1,-21,1,-21,1,-21,1,-21,1,-21,0,-22,-1,-23,-2,-23,-3,-22,-4,-21,-4,-6,-1,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,2,0,11,2,11,1,11,0,12,1,12,1,11,1,11,0,11,-1,11,-1,12,-1,13,-2,13,-2,13,-3,12,-2,12,-3,12,-4,12,-4,11,-3,11,-4,11,-5,12,-5,12,-5,12,-6,12,-7,13,-8,13,-8,6,-5,13,-10,14,-10,14,-11,13,-11,13,-10,13,-12,13,-12,13,-13,14,-13,14,-14,14,-13,15,-13,15,-13,15,-14,16,-14,16,-15,17,-16,17,-16,17,-15,17,-15,18,-15,19,-15,20,-14,21,-14,21,-12,21,-12,5,-3,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,3,-1,12,-4,11,-5,12,-6,13,-7,12,-6,11,-6,11,-7,10,-8,10,-8,11,-8,12,-9,12,-10,11,-10,11,-9,11,-9,10,-11,9,-11,9,-10,9,-11,9,-11,9,-12,9,-13,9,-12,9,-13,9,-15,8,-15,3,-8,7,-17,8,-18,7,-18,7,-18,7,-18,6,-18,6,-19,6,-20,6,-21,6,-21,7,-22,8,-21,8,-21,8,-22,8,-23,8,-24,8,-25,9,-25,8,-25,8,-25,10,-25,11,-25,12,-25,13,-25,14,-23,15,-22,3,-6,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-3,-2,-12,-4,-11,-3,-12,-2,-13,-3,-13,-3,-12,-3,-12,-2,-12,-1,-12,-1,-13,-1,-14,-1,-14,0,-14,0,-13,0,-13,0,-13,1,-13,2,-13,2,-13,2,-13,2,-13,2,-14,3,-13,3,-14,4,-15,5,-15,6,-7,3,-15,7,-16,7,-16,8,-16,8,-15,8,-16,8,-16,9,-16,9,-16,10,-17,11,-17,10,-17,9,-17,9,-18,10,-19,11,-20,12,-20,12,-20,12,-20,12,-20,12,-21,11,-21,10,-22,10,-23,9,-23,8,-23,7,-6,1,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-2,2,-7,9,-6,9,-6,10,-6,11,-7,10,-6,9,-5,10,-5,10,-5,10,-5,11,-5,12,-4,12,-4,12,-4,12,-4,12,-3,12,-2,12,-2,12,-2,12,-1,12,-1,13,-1,13,-1,12,0,13,1,15,1,15,1,7,3,15,3,16,3,17,4,16,4,16,5,16,6,16,6,17,6,17,6,18,6,18,5,18,5,18,6,19,6,20,7,21,7,21,7,21,7,21,7,21,6,22,6,22,5,23,4,24,2,24,2,23,0,5,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-3,1,-9,4,-9,5,-9,6,-10,6,-10,5,-9,5,-9,6,-8,6,-8,6,-8,7,-9,8,-9,8,-8,8,-8,8,-8,8,-7,9,-7,9,-7,8,-7,9,-7,9,-7,10,-7,10,-6,10,-6,11,-6,12,-6,12,-3,6,-4,13,-5,14,-4,15,-4,14,-4,14,-4,15,-3,15,-3,16,-3,16,-3,17,-3,17,-4,17,-4,17,-4,18,-4,18,-4,19,-4,20,-4,20,-4,20,-4,20,-5,20,-6,20,-7,21,-8,21,-9,20,-9,19,-3,4,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,1,-2,6,-8,5,-9,5,-10,6,-10,5,-9,5,-9,4,-9,4,-10,4,-10,4,-10,4,-11,3,-12,3,-12,3,-11,3,-11,2,-12,2,-12,2,-11,1,-11,1,-12,1,-12,1,-12,1,-12,0,-13,-1,-14,-1,-14,-1,-7,-2,-15,-2,-16,-3,-16,-3,-16,-3,-15,-3,-16,-4,-16,-4,-16,-4,-17,-5,-17,-5,-17,-4,-18,-4,-18,-5,-19,-5,-19,-5,-20,-5,-21,-5,-21,-5,-20,-5,-21,-4,-21,-3,-22,-3,-22,-2,-22,-1,-22,0,-22,0,-6,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-2,2,-6,9,-5,9,-5,10,-6,11,-6,11,-5,10,-4,10,-4,10,-4,11,-4,11,-4,12,-3,13,-3,13,-3,12,-3,12,-1,13,-1,12,-1,12,0,12,0,12,0,13,0,13,1,13,2,13,3,14,3,15,2,7,5,15,5,15,6,16,6,15,5,15,6,15,7,15,7,16,8,17,9,17,8,17,7,17,7,18,8,18,9,18,10,19,10,20,10,20,9,20,9,20,9,21,9,22,8,23,7,23,5,23,5,23,1,5,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-3,-1,-11,-4,-11,-4,-12,-3,-12,-3,-12,-4,-12,-3,-12,-2,-12,-2,-12,-2,-13,-2,-13,-2,-14,-1,-14,-1,-13,-1,-13,0,-13,1,-13,1,-13,1,-13,2,-13,2,-13,2,-13,3,-13,3,-13,4,-15,5,-15,5,-8,3,-15,7,-15,7,-16,8,-15,8,-15,8,-15,9,-15,10,-15,10,-16,10,-16,10,-17,10,-17,10,-17,10,-18,11,-18,12,-19,13,-19,13,-19,13,-19,12,-19,12,-20,12,-21,11,-22,11,-23,10,-23,9,-23,8,-6,2,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-2,2,-5,10,-4,10,-4,11,-5,11,-5,11,-4,10,-3,10,-3,11,-3,11,-3,12,-3,12,-2,13,-2,13,-2,12,-2,12,-1,12,0,12,-1,12,0,12,0,12,0,13,0,13,1,12,2,13,2,14,3,14,2,7,4,14,5,16,5,16,5,16,5,16,5,16,6,16,6,16,7,17,7,17,7,17,6,17,6,18,7,19,7,19,8,20,8,21,7,21,7,20,7,21,6,22,6,22,5,23,4,23,2,23,2,23,0,5,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,2,-2,8,-8,7,-9,7,-10,7,-10,7,-9,6,-9,6,-10,6,-10,6,-10,6,-11,6,-12,5,-12,5,-12,5,-12,5,-12,4,-13,4,-13,3,-12,3,-12,3,-12,3,-13,3,-13,2,-13,2,-14,1,-15,1,-15,0,-8,-1,-16,0,-17,-1,-18,-1,-18,-1,-17,-1,-18,-2,-18,-2,-19,-2,-19,-3,-20,-3,-20,-2,-20,-2,-21,-2,-21,-2,-22,-3,-23,-2,-23,-2,-23,-2,-23,-2,-24,-1,-24,0,-24,0,-25,1,-25,2,-25,3,-24,0,-6,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,1,-3,6,-10,5,-10,4,-11,5,-12,5,-11,4,-11,3,-11,3,-12,3,-12,3,-12,3,-13,3,-14,2,-14,3,-13,3,-13,1,-13,1,-13,1,-13,0,-13,0,-13,0,-14,0,-14,0,-14,-1,-15,-2,-16,-2,-16,-2,-8,-4,-17,-4,-18,-4,-18,-4,-17,-4,-17,-4,-18,-5,-18,-5,-18,-6,-19,-6,-19,-5,-20,-4,-20,-5,-20,-6,-21,-6,-21,-6,-22,-6,-23,-6,-23,-6,-23,-6,-23,-5,-23,-4,-24,-3,-24,-2,-25,0,-25,0,-25,0,-7,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-3,0,-12,0,-11,1,-12,2,-13,2,-13,1,-12,1,-12,2,-12,2,-12,3,-12,3,-13,3,-13,4,-13,4,-13,4,-13,4,-13,5,-12,5,-12,5,-11,6,-12,6,-12,6,-12,6,-12,6,-12,8,-13,9,-13,9,-6,5,-12,11,-13,11,-13,12,-13,12,-13,11,-13,12,-13,13,-13,13,-13,13,-13,14,-14,14,-14,13,-14,13,-15,14,-15,15,-16,16,-17,16,-17,16,-17,15,-17,15,-18,14,-19,14,-20,14,-21,14,-21,12,-21,12,-6,3,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,0,2,0,10,1,9,2,9,2,10,1,10,1,9,3,9,3,9,3,9,3,10,3,10,4,10,4,10,4,10,4,10,5,10,5,9,5,9,5,9,6,9,6,9,7,9,6,9,8,9,9,10,9,10,5,4,11,9,11,10,11,10,11,10,11,9,12,9,12,9,13,9,13,9,14,9,14,10,13,11,14,11,14,11,15,11,15,11,16,12,15,12,15,12,15,12,15,13,15,14,15,15,14,16,13,17,13,17,3,4,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,1,-3,6,-9,6,-10,5,-11,6,-11,6,-11,5,-10,5,-11,4,-11,4,-11,4,-12,5,-13,4,-13,4,-13,4,-13,4,-13,2,-14,2,-14,2,-13,1,-13,1,-13,1,-14,1,-14,1,-14,0,-15,0,-16,-1,-16,-1,-8,-3,-16,-3,-17,-3,-18,-4,-18,-3,-17,-4,-17,-5,-18,-5,-18,-5,-19,-6,-19,-5,-20,-4,-20,-4,-20,-5,-21,-5,-21,-6,-22,-6,-23,-6,-23,-6,-22,-6,-23,-5,-23,-4,-24,-4,-25,-2,-25,0,-25,0,-24,0,-6,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-2,-3,-5,-11,-6,-10,-7,-11,-7,-11,-6,-11,-6,-10,-7,-10,-8,-10,-8,-10,-8,-10,-9,-11,-10,-10,-10,-10,-9,-10,-9,-10,-10,-9,-11,-9,-10,-9,-10,-8,-11,-8,-11,-8,-11,-8,-11,-8,-13,-8,-14,-8,-14,-8,-8,-4,-16,-6,-16,-7,-17,-7,-17,-7,-17,-7,-17,-6,-18,-6,-18,-6,-18,-6,-19,-6,-19,-7,-19,-7,-20,-7,-21,-7,-21,-7,-22,-7,-23,-8,-22,-8,-22,-7,-22,-8,-22,-9,-22,-10,-23,-11,-23,-12,-21,-13,-21,-13,-6,-4,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,2,2,9,8,9,7,11,7,11,8,10,8,10,8,10,7,10,6,10,6,11,6,12,7,13,6,13,6,12,6,12,6,13,5,13,4,13,5,13,4,13,4,14,4,14,4,14,4,15,2,16,2,17,2,8,0,18,1,19,2,19,2,19,1,19,2,20,1,20,1,20,1,20,0,21,0,21,0,21,1,22,1,23,1,23,1,25,1,26,1,25,2,25,2,25,2,25,4,26,5,26,5,26,6,25,7,25,8,6,2,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-2,2,-6,9,-5,10,-4,11,-5,11,-5,11,-5,10,-3,11,-3,11,-3,11,-3,11,-3,12,-2,13,-2,13,-2,12,-2,12,-1,13,0,12,-1,12,0,12,0,12,1,13,1,13,1,13,2,13,2,15,2,15,2,7,5,15,5,16,5,16,5,16,5,16,6,16,7,16,7,17,8,17,8,17,8,17,7,17,7,18,8,18,8,19,8,20,9,21,8,21,9,20,9,21,9,21,8,22,7,23,6,23,4,23,3,23,0,5,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,0,-3,0,-12,-1,-12,-2,-12,-1,-13,-1,-13,-1,-12,-2,-12,-3,-12,-3,-12,-3,-13,-3,-13,-4,-13,-4,-13,-4,-13,-4,-13,-6,-13,-6,-12,-5,-12,-6,-12,-7,-12,-7,-12,-7,-12,-7,-12,-8,-12,-9,-13,-10,-13,-6,-6,-12,-12,-12,-14,-13,-14,-12,-13,-12,-13,-14,-13,-14,-12,-14,-13,-14,-13,-15,-13,-15,-14,-14,-15,-15,-15,-16,-15,-16,-15,-17,-15,-18,-16,-17,-16,-17,-16,-17,-16,-17,-17,-17,-18,-16,-19,-15,-20,-13,-21,-13,-21,-4,-6,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,2,-1,9,-4,9,-5,9,-6,9,-6,9,-5,9,-5,8,-6,8,-6,8,-7,8,-7,9,-8,9,-8,8,-8,8,-8,8,-8,8,-9,7,-9,7,-9,6,-9,6,-9,7,-10,7,-10,6,-10,6,-12,6,-13,6,-13,2,-7,5,-14,5,-15,5,-15,5,-15,5,-15,5,-15,4,-16,4,-16,4,-17,4,-17,4,-18,5,-17,5,-18,5,-18,5,-19,5,-20,5,-21,5,-21,5,-20,5,-20,6,-20,7,-21,7,-21,9,-21,10,-19,10,-19,2,-5,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-3,0,-11,2,-11,3,-11,4,-12,4,-12,4,-11,4,-11,5,-11,6,-11,6,-11,6,-12,6,-12,7,-11,7,-11,6,-11,7,-11,8,-10,8,-10,8,-10,8,-9,9,-10,9,-10,9,-10,9,-10,10,-10,12,-10,12,-5,6,-9,14,-9,14,-9,15,-9,15,-9,15,-9,15,-8,16,-8,16,-8,17,-8,18,-9,18,-10,17,-10,17,-10,18,-9,19,-10,20,-10,21,-11,20,-10,20,-10,20,-11,20,-12,20,-13,20,-15,20,-16,18,-16,18,-4,4,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,2,1,8,4,9,3,9,3,10,4,9,4,9,3,9,2,9,2,9,2,10,2,11,2,12,1,11,1,11,1,11,1,11,0,11,-1,11,0,11,-1,11,-1,12,-1,12,-1,11,-1,12,-2,13,-3,14,-3,6,-2,14,-5,14,-5,15,-5,14,-5,14,-5,15,-6,15,-6,15,-7,15,-7,15,-8,16,-7,16,-6,17,-7,17,-7,17,-7,18,-8,19,-8,19,-8,18,-8,19,-8,19,-7,20,-6,21,-6,21,-5,21,-4,21,-3,5,-1,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,2,1,10,4,10,3,11,2,12,3,11,3,11,3,11,2,11,1,11,1,11,1,12,1,13,0,13,0,12,0,12,0,13,-1,13,-2,12,-1,12,-2,12,-2,13,-2,13,-3,13,-3,13,-4,14,-5,15,-5,7,-3,15,-7,16,-7,16,-8,15,-8,15,-7,15,-8,15,-9,15,-9,16,-10,16,-11,17,-11,17,-10,17,-10,18,-11,18,-11,19,-12,20,-12,20,-12,19,-12,19,-12,20,-11,21,-10,22,-10,23,-9,23,-8,22,-7,5,-2,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-2,-3,-8,-8,-8,-8,-10,-8,-10,-9,-10,-9,-9,-8,-10,-8,-10,-7,-11,-7,-11,-7,-12,-7,-12,-7,-12,-7,-11,-7,-12,-7,-13,-6,-13,-5,-12,-5,-12,-5,-13,-5,-14,-5,-14,-5,-13,-5,-14,-4,-15,-3,-15,-3,-8,-2,-17,-3,-18,-3,-18,-2,-18,-2,-18,-2,-18,-2,-19,-1,-19,-1,-20,-1,-20,0,-20,-1,-20,-2,-20,-2,-21,-2,-22,-2,-23,-1,-24,-2,-23,-2,-23,-2,-23,-3,-23,-4,-24,-4,-25,-5,-25,-6,-24,-8,-23,-8,-6,-2,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,1,2,7,8,8,7,9,7,9,7,8,7,8,7,9,6,9,6,9,6,10,6,11,6,11,6,11,6,11,6,11,6,12,5,12,4,11,4,11,4,12,3,12,3,12,3,12,3,13,2,15,2,15,2,7,0,15,0,16,1,17,1,17,0,17,0,17,-1,18,-1,18,-1,18,-1,19,-1,19,-1,19,0,19,0,20,-1,21,-1,22,-1,23,0,23,0,22,-1,23,0,23,0,23,1,24,3,24,4,23,5,22,6,5,1,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-2,-3,-8,-11,-8,-10,-9,-10,-10,-11,-9,-11,-9,-10,-10,-10,-11,-9,-11,-9,-11,-9,-12,-10,-13,-9,-13,-9,-12,-9,-12,-9,-13,-8,-13,-7,-13,-7,-13,-7,-14,-6,-15,-7,-15,-7,-15,-6,-16,-6,-17,-6,-17,-5,-9,-2,-19,-3,-20,-4,-21,-3,-20,-3,-19,-3,-20,-2,-21,-2,-21,-2,-22,-1,-23,-1,-23,-2,-23,-3,-23,-2,-24,-2,-24,-2,-26,-1,-27,-2,-27,-2,-26,-2,-26,-2,-27,-3,-28,-4,-28,-5,-28,-6,-27,-7,-26,-8,-7,-2,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-3,0,-12,1,-11,2,-11,3,-12,3,-12,2,-12,2,-11,3,-11,4,-12,4,-12,4,-13,5,-13,5,-12,6,-12,5,-12,5,-12,7,-11,7,-11,7,-11,7,-11,7,-11,8,-11,8,-11,8,-11,9,-11,10,-11,11,-6,5,-11,12,-11,13,-11,14,-11,14,-11,13,-11,14,-11,15,-11,15,-11,16,-11,17,-11,16,-12,16,-12,16,-12,17,-12,18,-12,19,-13,19,-13,18,-13,18,-13,18,-14,18,-15,18,-16,18,-17,18,-18,16,-18,15,-5,4,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-1,3,-3,12,-2,12,-1,13,-1,14,-2,13,-2,12,-1,12,0,12,0,12,0,13,1,14,2,15,2,14,1,14,1,14,3,14,3,14,3,13,4,13,4,13,5,14,5,14,5,13,7,14,8,15,8,15,4,7,9,14,10,15,10,16,10,16,10,16,11,16,12,16,13,16,13,16,14,16,14,17,13,17,14,17,14,18,14,18,15,19,16,20,15,20,15,20,15,20,14,21,14,22,14,23,13,24,11,24,10,24,2,6,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,2,2,8,9,9,8,10,8,10,9,10,9,10,8,10,7,10,7,11,7,11,7,12,7,13,7,13,6,12,6,12,6,13,5,13,4,13,4,13,4,13,3,14,3,15,3,14,3,15,2,16,2,17,2,8,0,17,-1,18,0,19,0,19,-1,19,-1,19,-1,20,-2,20,-2,21,-3,21,-3,22,-2,22,-1,22,-2,23,-2,24,-2,25,-3,26,-2,25,-2,25,-2,25,-3,26,-2,27,-1,27,0,27,2,26,4,26,4,6,1,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,1,1,7,7,8,6,9,6,9,7,9,7,9,6,9,6,10,5,10,5,10,5,11,5,12,5,12,5,11,5,11,5,12,3,12,3,12,3,11,3,12,2,13,2,13,2,13,2,14,1,15,1,15,1,7,-1,16,-1,17,-1,17,-1,17,-1,17,-1,17,-2,18,-2,18,-2,19,-3,19,-3,19,-3,19,-2,19,-2,20,-3,21,-2,22,-3,23,-2,22,-2,22,-3,22,-3,23,-2,23,-1,24,0,24,1,23,3,23,3,5,0,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,2,-1,9,-1,9,-2,10,-2,10,-2,10,-2,9,-2,9,-3,9,-3,9,-3,10,-4,11,-4,11,-5,10,-5,10,-4,10,-5,10,-6,10,-7,9,-6,9,-6,9,-6,10,-7,10,-7,10,-7,10,-8,10,-9,10,-10,5,-6,9,-11,10,-12,10,-12,10,-12,10,-12,10,-13,10,-13,10,-13,11,-14,11,-14,11,-14,11,-14,11,-14,12,-15,12,-15,12,-16,13,-16,13,-16,13,-16,13,-16,14,-16,15,-15,16,-15,17,-14,17,-13,18,-12,4,-3,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,2,-2,11,-6,10,-7,10,-8,11,-9,11,-8,10,-8,9,-9,9,-10,9,-10,9,-10,10,-11,10,-11,10,-11,10,-11,10,-11,9,-13,8,-13,8,-12,7,-12,6,-13,7,-13,7,-13,7,-14,7,-15,7,-16,7,-17,2,-9,5,-18,5,-19,5,-20,5,-20,5,-19,4,-20,4,-21,4,-21,4,-22,3,-22,4,-23,5,-22,5,-23,5,-24,4,-24,4,-25,5,-26,5,-26,5,-26,5,-26,6,-26,7,-26,8,-26,10,-26,11,-26,12,-25,3,-7,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-2,-2,-8,-7,-9,-6,-10,-5,-10,-6,-10,-6,-9,-5,-10,-5,-10,-4,-10,-4,-11,-4,-11,-4,-12,-4,-12,-4,-11,-4,-11,-4,-12,-3,-12,-2,-12,-2,-12,-2,-12,-1,-13,-1,-13,-1,-12,-1,-13,0,-14,0,-14,1,-7,1,-15,3,-16,3,-16,3,-16,3,-15,3,-16,4,-16,4,-16,4,-17,5,-17,5,-18,5,-18,4,-18,4,-18,5,-18,6,-19,6,-21,6,-20,6,-20,6,-20,6,-20,5,-21,4,-22,4,-23,3,-22,1,-22,1,-6,0,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-3,-1,-11,-4,-11,-3,-12,-2,-12,-2,-12,-3,-12,-2,-12,-1,-12,0,-12,0,-13,-1,-13,0,-14,0,-14,1,-14,0,-14,1,-14,2,-13,2,-13,2,-13,3,-13,3,-13,3,-13,3,-13,4,-14,5,-15,6,-15,6,-7,3,-14,8,-15,8,-16,9,-15,9,-15,9,-15,10,-15,11,-16,11,-16,11,-16,12,-17,11,-17,11,-17,11,-18,12,-18,13,-19,13,-20,14,-19,13,-19,13,-19,13,-20,13,-21,12,-22,12,-23,11,-23,9,-23,9,-6,2,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-2,2,-8,8,-7,8,-7,9,-8,10,-8,9,-7,9,-6,9,-6,9,-6,10,-6,10,-7,11,-6,12,-6,12,-6,11,-6,11,-4,12,-4,12,-4,12,-3,12,-3,12,-3,13,-3,13,-3,13,-2,14,-2,15,-2,15,0,7,0,16,0,17,1,17,1,17,1,17,1,17,2,18,2,18,2,19,2,19,2,20,1,19,1,19,2,20,3,21,3,22,2,23,2,23,2,22,2,22,1,23,0,24,-1,25,-2,25,-4,24,-4,23,-1,5,0,0,0,0,0,0,0,0"
"44,-64,2,0,0,0,0,0,0,0,-1,2,-1,10,0,10,1,11,1,12,0,11,1,11,2,11,2,11,3,11,2,11,3,12,3,12,4,12,3,12,3,12,5,12,5,11,5,11,5,11,6,11,6,11,6,11,6,11,8,11,9,12,9,13,5,6,11,11,11,12,12,13,12,12,11,12,12,12,13,12,13,12,14,12,14,13,14,14,13,14,13,14,15,14,15,15,16,15,17,16,16,16,16,16,16,16,16,17,15,18,15,19,14,20,12,21,12,20,3,5,0,0,0,0,0,0,0,0"
